guest_id,age
G085688,36.0
G085689,65.0
G085690,37.0
G085691,44.0
G085692,41.0
G085693,55.0
G085694,52.0
G085695,58.0
G085696,18.0
G085697,63.0
G085698,66.0
G085699,72.0
G085700,46.0
G085701,58.0
G085702,44.0
G085703,57.0
G085704,30.0
G085705,68.0
G085706,31.0
G085707,52.0
G085708,31.0
G085709,30.0
G085710,51.0
G085711,38.0
G085712,18.0
G085713,43.0
G085714,69.0
G085715,49.0
G085716,45.0
G085717,36.0
G085718,29.0
G085719,46.0
G085720,51.0
G085721,39.0
G085722,59.0
G085723,43.0
G085724,39.0
G085725,60.0
G085726,43.0
G085727,72.0
G085728,57.0
G085729,34.0
G085730,56.0
G085731,46.0
G085732,53.0
G085733,29.0
G085734,68.0
G085735,37.0
G085736,50.0
G085737,52.0
G085738,19.0
G085739,42.0
G085740,39.0
G085741,61.0
G085742,44.0
G085743,42.0
G085744,54.0
G085745,43.0
G085746,18.0
G085747,51.0
G085748,72.0
G085749,36.0
G085750,42.0
G085751,32.0
G085752,42.0
G085753,26.0
G085754,60.0
G085755,50.0
G085756,52.0
G085757,57.0
G085758,59.0
G085759,39.0
G085760,60.0
G085761,50.0
G085762,36.0
G085763,53.0
G085764,36.0
G085765,44.0
G085766,18.0
G085767,58.0
G085768,43.0
G085769,52.0
G085770,44.0
G085771,48.0
G085772,55.0
G085773,24.0
G085774,47.0
G085775,56.0
G085776,38.0
G085777,58.0
G085778,41.0
G085779,43.0
G085780,34.0
G085781,41.0
G085782,67.0
G085783,51.0
G085784,31.0
G085785,36.0
G085786,33.0
G085787,30.0
G085788,52.0
G085789,70.0
G085790,36.0
G085791,49.0
G085792,
G085793,66.0
G085794,46.0
G085795,48.0
G085796,44.0
G085797,46.0
G085798,36.0
G085799,42.0
G085800,41.0
G085801,56.0
G085802,46.0
G085803,51.0
G085804,47.0
G085805,49.0
G085806,41.0
G085807,31.0
G085808,47.0
G085809,60.0
G085810,30.0
G085811,49.0
G085812,33.0
G085813,72.0
G085814,31.0
G085815,32.0
G085816,56.0
G085817,43.0
G085818,62.0
G085819,58.0
G085820,40.0
G085821,66.0
G085822,53.0
G085823,67.0
G085824,65.0
G085825,51.0
G085826,43.0
G085827,71.0
G085828,37.0
G085829,36.0
G085830,43.0
G085831,48.0
G085832,30.0
G085833,61.0
G085834,35.0
G085835,39.0
G085836,45.0
G085837,72.0
G085838,43.0
G085839,56.0
G085840,43.0
G085841,46.0
G085842,29.0
G085843,42.0
G085844,33.0
G085845,55.0
G085846,54.0
G085847,35.0
G085848,43.0
G085849,43.0
G085850,38.0
G085851,32.0
G085852,56.0
G085853,39.0
G085854,55.0
G085855,58.0
G085856,42.0
G085857,55.0
G085858,51.0
G085859,43.0
G085860,65.0
G085861,48.0
G085862,39.0
G085863,60.0
G085864,69.0
G085865,56.0
G085866,35.0
G085867,51.0
G085868,65.0
G085869,31.0
G085870,40.0
G085871,57.0
G085872,26.0
G085873,43.0
G085874,29.0
G085875,55.0
G085876,30.0
G085877,32.0
G085878,42.0
G085879,37.0
G085880,19.0
G085881,58.0
G085882,53.0
G085883,39.0
G085884,55.0
G085885,38.0
G085886,28.0
G085887,33.0
G085888,57.0
G085889,38.0
G085890,56.0
G085891,56.0
G085892,53.0
G085893,67.0
G085894,44.0
G085895,32.0
G085896,57.0
G085897,39.0
G085898,39.0
G085899,62.0
G085900,57.0
G085901,62.0
G085902,44.0
G085903,58.0
G085904,34.0
G085905,57.0
G085906,52.0
G085907,28.0
G085908,37.0
G085909,33.0
G085910,54.0
G085911,29.0
G085912,48.0
G085913,49.0
G085914,46.0
G085915,41.0
G085916,39.0
G085917,42.0
G085918,29.0
G085919,61.0
G085920,54.0
G085921,53.0
G085922,45.0
G085923,41.0
G085924,51.0
G085925,38.0
G085926,39.0
G085927,44.0
G085928,52.0
G085929,44.0
G085930,41.0
G085931,35.0
G085932,57.0
G085933,35.0
G085934,38.0
G085935,59.0
G085936,47.0
G085937,50.0
G085938,64.0
G085939,40.0
G085940,58.0
G085941,59.0
G085942,44.0
G085943,33.0
G085944,56.0
G085945,39.0
G085946,59.0
G085947,52.0
G085948,37.0
G085949,
G085950,38.0
G085951,35.0
G085952,32.0
G085953,48.0
G085954,36.0
G085955,28.0
G085956,53.0
G085957,33.0
G085958,44.0
G085959,44.0
G085960,30.0
G085961,50.0
G085962,42.0
G085963,31.0
G085964,34.0
G085965,31.0
G085966,55.0
G085967,34.0
G085968,26.0
G085969,48.0
G085970,44.0
G085971,59.0
G085972,60.0
G085973,40.0
G085974,49.0
G085975,27.0
G085976,33.0
G085977,50.0
G085978,36.0
G085979,49.0
G085980,46.0
G085981,48.0
G085982,68.0
G085983,43.0
G085984,47.0
G085985,29.0
G085986,40.0
G085987,70.0
G085988,31.0
G085989,52.0
G085990,65.0
G085991,32.0
G085992,73.0
G085993,45.0
G085994,49.0
G085995,38.0
G085996,28.0
G085997,55.0
G085998,28.0
G085999,19.0
G086000,62.0
G086001,56.0
G086002,52.0
G086003,58.0
G086004,45.0
G086005,44.0
G086006,37.0
G086007,33.0
G086008,34.0
G086009,61.0
G086010,40.0
G086011,50.0
G086012,40.0
G086013,41.0
G086014,42.0
G086015,66.0
G086016,60.0
G086017,33.0
G086018,59.0
G086019,58.0
G086020,33.0
G086021,34.0
G086022,41.0
G086023,48.0
G086024,54.0
G086025,21.0
G086026,25.0
G086027,33.0
G086028,41.0
G086029,28.0
G086030,41.0
G086031,39.0
G086032,53.0
G086033,30.0
G086034,44.0
G086035,40.0
G086036,46.0
G086037,56.0
G086038,21.0
G086039,56.0
G086040,58.0
G086041,69.0
G086042,53.0
G086043,69.0
G086044,49.0
G086045,42.0
G086046,40.0
G086047,27.0
G086048,18.0
G086049,59.0
G086050,36.0
G086051,31.0
G086052,46.0
G086053,18.0
G086054,56.0
G086055,66.0
G086056,22.0
G086057,40.0
G086058,48.0
G086059,53.0
G086060,39.0
G086061,36.0
G086062,58.0
G086063,31.0
G086064,38.0
G086065,32.0
G086066,21.0
G086067,58.0
G086068,52.0
G086069,63.0
G086070,45.0
G086071,39.0
G086072,59.0
G086073,
G086074,50.0
G086075,39.0
G086076,39.0
G086077,48.0
G086078,54.0
G086079,41.0
G086080,39.0
G086081,33.0
G086082,35.0
G086083,31.0
G086084,58.0
G086085,65.0
G086086,58.0
G086087,61.0
G086088,40.0
G086089,47.0
G086090,30.0
G086091,37.0
G086092,75.0
G086093,44.0
G086094,62.0
G086095,56.0
G086096,48.0
G086097,73.0
G086098,59.0
G086099,43.0
G086100,66.0
G086101,41.0
G086102,44.0
G086103,42.0
G086104,50.0
G086105,44.0
G086106,51.0
G086107,74.0
G086108,44.0
G086109,22.0
G086110,53.0
G086111,36.0
G086112,67.0
G086113,43.0
G086114,43.0
G086115,31.0
G086116,54.0
G086117,39.0
G086118,48.0
G086119,32.0
G086120,36.0
G086121,38.0
G086122,54.0
G086123,41.0
G086124,76.0
G086125,60.0
G086126,31.0
G086127,48.0
G086128,42.0
G086129,33.0
G086130,47.0
G086131,54.0
G086132,44.0
G086133,48.0
G086134,41.0
G086135,48.0
G086136,50.0
G086137,46.0
G086138,51.0
G086139,58.0
G086140,51.0
G086141,44.0
G086142,58.0
G086143,43.0
G086144,35.0
G086145,41.0
G086146,56.0
G086147,39.0
G086148,44.0
G086149,51.0
G086150,45.0
G086151,71.0
G086152,62.0
G086153,32.0
G086154,70.0
G086155,30.0
G086156,36.0
G086157,42.0
G086158,48.0
G086159,45.0
G086160,61.0
G086161,41.0
G086162,41.0
G086163,62.0
G086164,47.0
G086165,49.0
G086166,44.0
G086167,50.0
G086168,36.0
G086169,63.0
G086170,55.0
G086171,54.0
G086172,58.0
G086173,47.0
G086174,57.0
G086175,51.0
G086176,56.0
G086177,43.0
G086178,69.0
G086179,43.0
G086180,43.0
G086181,41.0
G086182,56.0
G086183,56.0
G086184,60.0
G086185,30.0
G086186,
G086187,55.0
G086188,38.0
G086189,54.0
G086190,38.0
G086191,25.0
G086192,35.0
G086193,26.0
G086194,23.0
G086195,48.0
G086196,32.0
G086197,
G086198,40.0
G086199,58.0
G086200,25.0
G086201,51.0
G086202,57.0
G086203,54.0
G086204,18.0
G086205,64.0
G086206,61.0
G086207,18.0
G086208,23.0
G086209,18.0
G086210,51.0
G086211,48.0
G086212,27.0
G086213,28.0
G086214,44.0
G086215,43.0
G086216,67.0
G086217,31.0
G086218,70.0
G086219,75.0
G086220,50.0
G086221,50.0
G086222,44.0
G086223,57.0
G086224,57.0
G086225,49.0
G086226,66.0
G086227,39.0
G086228,51.0
G086229,39.0
G086230,
G086231,47.0
G086232,46.0
G086233,52.0
G086234,46.0
G086235,76.0
G086236,51.0
G086237,48.0
G086238,37.0
G086239,76.0
G086240,35.0
G086241,54.0
G086242,56.0
G086243,47.0
G086244,46.0
G086245,20.0
G086246,84.0
G086247,57.0
G086248,46.0
G086249,32.0
G086250,38.0
G086251,42.0
G086252,49.0
G086253,52.0
G086254,32.0
G086255,56.0
G086256,56.0
G086257,64.0
G086258,72.0
G086259,41.0
G086260,30.0
G086261,26.0
G086262,48.0
G086263,54.0
G086264,52.0
G086265,62.0
G086266,61.0
G086267,39.0
G086268,48.0
G086269,42.0
G086270,63.0
G086271,42.0
G086272,61.0
G086273,49.0
G086274,61.0
G086275,83.0
G086276,44.0
G086277,50.0
G086278,39.0
G086279,18.0
G086280,54.0
G086281,46.0
G086282,50.0
G086283,65.0
G086284,34.0
G086285,33.0
G086286,59.0
G086287,51.0
G086288,56.0
G086289,50.0
G086290,57.0
G086291,24.0
G086292,25.0
G086293,32.0
G086294,49.0
G086295,51.0
G086296,47.0
G086297,51.0
G086298,40.0
G086299,29.0
G086300,46.0
G086301,45.0
G086302,52.0
G086303,41.0
G086304,62.0
G086305,42.0
G086306,28.0
G086307,50.0
G086308,57.0
G086309,63.0
G086310,27.0
G086311,47.0
G086312,49.0
G086313,55.0
G086314,40.0
G086315,70.0
G086316,42.0
G086317,31.0
G086318,44.0
G086319,29.0
G086320,39.0
G086321,50.0
G086322,33.0
G086323,66.0
G086324,31.0
G086325,35.0
G086326,52.0
G086327,53.0
G086328,54.0
G086329,55.0
G086330,47.0
G086331,32.0
G086332,
G086333,50.0
G086334,60.0
G086335,29.0
G086336,53.0
G086337,37.0
G086338,51.0
G086339,36.0
G086340,58.0
G086341,57.0
G086342,56.0
G086343,50.0
G086344,53.0
G086345,57.0
G086346,33.0
G086347,66.0
G086348,46.0
G086349,74.0
G086350,32.0
G086351,62.0
G086352,37.0
G086353,39.0
G086354,44.0
G086355,60.0
G086356,38.0
G086357,40.0
G086358,20.0
G086359,54.0
G086360,39.0
G086361,58.0
G086362,64.0
G086363,38.0
G086364,41.0
G086365,36.0
G086366,50.0
G086367,28.0
G086368,44.0
G086369,43.0
G086370,49.0
G086371,67.0
G086372,54.0
G086373,51.0
G086374,37.0
G086375,55.0
G086376,33.0
G086377,47.0
G086378,49.0
G086379,56.0
G086380,60.0
G086381,35.0
G086382,47.0
G086383,54.0
G086384,42.0
G086385,32.0
G086386,43.0
G086387,40.0
G086388,22.0
G086389,40.0
G086390,51.0
G086391,
G086392,55.0
G086393,35.0
G086394,59.0
G086395,51.0
G086396,
G086397,42.0
G086398,31.0
G086399,26.0
G086400,58.0
G086401,70.0
G086402,45.0
G086403,61.0
G086404,33.0
G086405,32.0
G086406,61.0
G086407,38.0
G086408,47.0
G086409,19.0
G086410,65.0
G086411,29.0
G086412,72.0
G086413,60.0
G086414,37.0
G086415,34.0
G086416,35.0
G086417,51.0
G086418,41.0
G086419,56.0
G086420,29.0
G086421,30.0
G086422,59.0
G086423,46.0
G086424,
G086425,39.0
G086426,27.0
G086427,51.0
G086428,52.0
G086429,21.0
G086430,56.0
G086431,60.0
G086432,51.0
G086433,50.0
G086434,57.0
G086435,44.0
G086436,61.0
G086437,35.0
G086438,55.0
G086439,34.0
G086440,54.0
G086441,48.0
G086442,36.0
G086443,
G086444,65.0
G086445,49.0
G086446,
G086447,52.0
G086448,50.0
G086449,38.0
G086450,50.0
G086451,26.0
G086452,35.0
G086453,62.0
G086454,61.0
G086455,30.0
G086456,45.0
G086457,32.0
G086458,21.0
G086459,64.0
G086460,54.0
G086461,52.0
G086462,56.0
G086463,45.0
G086464,60.0
G086465,
G086466,70.0
G086467,43.0
G086468,49.0
G086469,23.0
G086470,26.0
G086471,41.0
G086472,34.0
G086473,48.0
G086474,27.0
G086475,62.0
G086476,51.0
G086477,72.0
G086478,18.0
G086479,36.0
G086480,60.0
G086481,39.0
G086482,20.0
G086483,50.0
G086484,32.0
G086485,49.0
G086486,43.0
G086487,41.0
G086488,53.0
G086489,56.0
G086490,51.0
G086491,18.0
G086492,55.0
G086493,25.0
G086494,68.0
G086495,33.0
G086496,70.0
G086497,28.0
G086498,41.0
G086499,38.0
G086500,61.0
G086501,44.0
G086502,20.0
G086503,47.0
G086504,51.0
G086505,83.0
G086506,47.0
G086507,44.0
G086508,63.0
G086509,54.0
G086510,53.0
G086511,30.0
G086512,35.0
G086513,34.0
G086514,30.0
G086515,47.0
G086516,60.0
G086517,39.0
G086518,36.0
G086519,41.0
G086520,30.0
G086521,55.0
G086522,65.0
G086523,67.0
G086524,37.0
G086525,52.0
G086526,35.0
G086527,42.0
G086528,36.0
G086529,53.0
G086530,40.0
G086531,57.0
G086532,33.0
G086533,33.0
G086534,49.0
G086535,59.0
G086536,34.0
G086537,49.0
G086538,37.0
G086539,39.0
G086540,38.0
G086541,
G086542,50.0
G086543,36.0
G086544,30.0
G086545,36.0
G086546,56.0
G086547,54.0
G086548,37.0
G086549,67.0
G086550,47.0
G086551,66.0
G086552,57.0
G086553,53.0
G086554,29.0
G086555,42.0
G086556,18.0
G086557,31.0
G086558,18.0
G086559,42.0
G086560,32.0
G086561,36.0
G086562,48.0
G086563,43.0
G086564,56.0
G086565,55.0
G086566,45.0
G086567,66.0
G086568,37.0
G086569,57.0
G086570,42.0
G086571,60.0
G086572,44.0
G086573,49.0
G086574,35.0
G086575,46.0
G086576,61.0
G086577,33.0
G086578,40.0
G086579,50.0
G086580,40.0
G086581,52.0
G086582,38.0
G086583,48.0
G086584,32.0
G086585,57.0
G086586,43.0
G086587,53.0
G086588,36.0
G086589,69.0
G086590,54.0
G086591,37.0
G086592,41.0
G086593,51.0
G086594,39.0
G086595,39.0
G086596,42.0
G086597,36.0
G086598,55.0
G086599,42.0
G086600,42.0
G086601,59.0
G086602,59.0
G086603,44.0
G086604,18.0
G086605,25.0
G086606,41.0
G086607,18.0
G086608,65.0
G086609,68.0
G086610,53.0
G086611,66.0
G086612,87.0
G086613,24.0
G086614,42.0
G086615,52.0
G086616,40.0
G086617,62.0
G086618,18.0
G086619,30.0
G086620,45.0
G086621,53.0
G086622,58.0
G086623,43.0
G086624,52.0
G086625,26.0
G086626,39.0
G086627,27.0
G086628,33.0
G086629,44.0
G086630,50.0
G086631,36.0
G086632,31.0
G086633,48.0
G086634,57.0
G086635,57.0
G086636,36.0
G086637,45.0
G086638,67.0
G086639,54.0
G086640,57.0
G086641,42.0
G086642,48.0
G086643,38.0
G086644,51.0
G086645,53.0
G086646,59.0
G086647,42.0
G086648,64.0
G086649,34.0
G086650,35.0
G086651,32.0
G086652,66.0
G086653,69.0
G086654,42.0
G086655,51.0
G086656,18.0
G086657,39.0
G086658,33.0
G086659,54.0
G086660,58.0
G086661,65.0
G086662,26.0
G086663,35.0
G086664,39.0
G086665,51.0
G086666,49.0
G086667,36.0
G086668,28.0
G086669,39.0
G086670,48.0
G086671,43.0
G086672,65.0
G086673,29.0
G086674,34.0
G086675,42.0
G086676,36.0
G086677,40.0
G086678,46.0
G086679,24.0
G086680,51.0
G086681,44.0
G086682,36.0
G086683,53.0
G086684,64.0
G086685,43.0
G086686,60.0
G086687,60.0
G086688,37.0
G086689,59.0
G086690,49.0
G086691,80.0
G086692,47.0
G086693,47.0
G086694,33.0
G086695,43.0
G086696,31.0
G086697,39.0
G086698,47.0
G086699,34.0
G086700,47.0
G086701,37.0
G086702,50.0
G086703,41.0
G086704,58.0
G086705,42.0
G086706,18.0
G086707,50.0
G086708,37.0
G086709,42.0
G086710,
G086711,25.0
G086712,43.0
G086713,57.0
G086714,52.0
G086715,43.0
G086716,64.0
G086717,33.0
G086718,39.0
G086719,45.0
G086720,40.0
G086721,38.0
G086722,36.0
G086723,49.0
G086724,36.0
G086725,44.0
G086726,63.0
G086727,58.0
G086728,60.0
G086729,39.0
G086730,38.0
G086731,43.0
G086732,37.0
G086733,66.0
G086734,43.0
G086735,31.0
G086736,51.0
G086737,65.0
G086738,44.0
G086739,41.0
G086740,40.0
G086741,48.0
G086742,34.0
G086743,48.0
G086744,
G086745,31.0
G086746,45.0
G086747,55.0
G086748,56.0
G086749,66.0
G086750,48.0
G086751,58.0
G086752,73.0
G086753,54.0
G086754,34.0
G086755,52.0
G086756,29.0
G086757,21.0
G086758,46.0
G086759,39.0
G086760,35.0
G086761,31.0
G086762,30.0
G086763,29.0
G086764,52.0
G086765,52.0
G086766,62.0
G086767,48.0
G086768,70.0
G086769,33.0
G086770,49.0
G086771,20.0
G086772,57.0
G086773,67.0
G086774,35.0
G086775,22.0
G086776,50.0
G086777,36.0
G086778,58.0
G086779,35.0
G086780,22.0
G086781,43.0
G086782,55.0
G086783,23.0
G086784,44.0
G086785,22.0
G086786,18.0
G086787,61.0
G086788,32.0
G086789,42.0
G086790,20.0
G086791,46.0
G086792,60.0
G086793,28.0
G086794,33.0
G086795,57.0
G086796,31.0
G086797,19.0
G086798,51.0
G086799,60.0
G086800,70.0
G086801,47.0
G086802,26.0
G086803,34.0
G086804,29.0
G086805,53.0
G086806,18.0
G086807,53.0
G086808,26.0
G086809,47.0
G086810,32.0
G086811,49.0
G086812,37.0
G086813,41.0
G086814,32.0
G086815,49.0
G086816,49.0
G086817,69.0
G086818,31.0
G086819,34.0
G086820,19.0
G086821,40.0
G086822,45.0
G086823,53.0
G086824,42.0
G086825,30.0
G086826,43.0
G086827,53.0
G086828,18.0
G086829,61.0
G086830,49.0
G086831,56.0
G086832,51.0
G086833,33.0
G086834,32.0
G086835,52.0
G086836,77.0
G086837,47.0
G086838,70.0
G086839,48.0
G086840,47.0
G086841,37.0
G086842,58.0
G086843,49.0
G086844,64.0
G086845,42.0
G086846,51.0
G086847,47.0
G086848,52.0
G086849,49.0
G086850,54.0
G086851,41.0
G086852,45.0
G086853,44.0
G086854,58.0
G086855,43.0
G086856,45.0
G086857,45.0
G086858,46.0
G086859,52.0
G086860,38.0
G086861,34.0
G086862,66.0
G086863,61.0
G086864,43.0
G086865,50.0
G086866,35.0
G086867,38.0
G086868,61.0
G086869,60.0
G086870,48.0
G086871,46.0
G086872,28.0
G086873,65.0
G086874,59.0
G086875,52.0
G086876,55.0
G086877,69.0
G086878,43.0
G086879,35.0
G086880,60.0
G086881,48.0
G086882,65.0
G086883,52.0
G086884,64.0
G086885,45.0
G086886,36.0
G086887,30.0
G086888,31.0
G086889,53.0
G086890,43.0
G086891,29.0
G086892,40.0
G086893,49.0
G086894,69.0
G086895,29.0
G086896,53.0
G086897,43.0
G086898,33.0
G086899,33.0
G086900,43.0
G086901,49.0
G086902,70.0
G086903,47.0
G086904,78.0
G086905,50.0
G086906,45.0
G086907,61.0
G086908,51.0
G086909,19.0
G086910,24.0
G086911,36.0
G086912,40.0
G086913,80.0
G086914,44.0
G086915,44.0
G086916,59.0
G086917,39.0
G086918,42.0
G086919,59.0
G086920,38.0
G086921,54.0
G086922,36.0
G086923,37.0
G086924,45.0
G086925,60.0
G086926,32.0
G086927,71.0
G086928,36.0
G086929,52.0
G086930,61.0
G086931,49.0
G086932,42.0
G086933,67.0
G086934,35.0
G086935,33.0
G086936,49.0
G086937,63.0
G086938,53.0
G086939,45.0
G086940,37.0
G086941,
G086942,67.0
G086943,44.0
G086944,42.0
G086945,26.0
G086946,51.0
G086947,57.0
G086948,47.0
G086949,41.0
G086950,51.0
G086951,69.0
G086952,39.0
G086953,39.0
G086954,58.0
G086955,39.0
G086956,45.0
G086957,49.0
G086958,73.0
G086959,39.0
G086960,57.0
G086961,44.0
G086962,48.0
G086963,55.0
G086964,31.0
G086965,36.0
G086966,31.0
G086967,34.0
G086968,33.0
G086969,38.0
G086970,27.0
G086971,54.0
G086972,65.0
G086973,53.0
G086974,42.0
G086975,61.0
G086976,52.0
G086977,61.0
G086978,47.0
G086979,27.0
G086980,42.0
G086981,54.0
G086982,33.0
G086983,51.0
G086984,68.0
G086985,49.0
G086986,38.0
G086987,35.0
G086988,35.0
G086989,31.0
G086990,38.0
G086991,33.0
G086992,61.0
G086993,18.0
G086994,
G086995,39.0
G086996,18.0
G086997,72.0
G086998,57.0
G086999,62.0
G087000,54.0
G087001,46.0
G087002,37.0
G087003,52.0
G087004,46.0
G087005,77.0
G087006,60.0
G087007,57.0
G087008,46.0
G087009,40.0
G087010,31.0
G087011,39.0
G087012,31.0
G087013,46.0
G087014,48.0
G087015,18.0
G087016,46.0
G087017,36.0
G087018,35.0
G087019,35.0
G087020,54.0
G087021,44.0
G087022,18.0
G087023,57.0
G087024,28.0
G087025,47.0
G087026,46.0
G087027,27.0
G087028,55.0
G087029,19.0
G087030,54.0
G087031,53.0
G087032,36.0
G087033,49.0
G087034,45.0
G087035,43.0
G087036,27.0
G087037,61.0
G087038,39.0
G087039,29.0
G087040,77.0
G087041,55.0
G087042,49.0
G087043,18.0
G087044,54.0
G087045,
G087046,32.0
G087047,30.0
G087048,46.0
G087049,36.0
G087050,55.0
G087051,26.0
G087052,45.0
G087053,56.0
G087054,42.0
G087055,56.0
G087056,28.0
G087057,50.0
G087058,63.0
G087059,38.0
G087060,48.0
G087061,43.0
G087062,37.0
G087063,56.0
G087064,59.0
G087065,36.0
G087066,28.0
G087067,18.0
G087068,35.0
G087069,61.0
G087070,49.0
G087071,67.0
G087072,67.0
G087073,49.0
G087074,35.0
G087075,49.0
G087076,66.0
G087077,45.0
G087078,42.0
G087079,37.0
G087080,45.0
G087081,18.0
G087082,77.0
G087083,52.0
G087084,42.0
G087085,32.0
G087086,24.0
G087087,30.0
G087088,45.0
G087089,39.0
G087090,54.0
G087091,18.0
G087092,46.0
G087093,24.0
G087094,52.0
G087095,50.0
G087096,43.0
G087097,53.0
G087098,40.0
G087099,67.0
G087100,35.0
G087101,52.0
G087102,56.0
G087103,49.0
G087104,48.0
G087105,46.0
G087106,59.0
G087107,58.0
G087108,47.0
G087109,53.0
G087110,54.0
G087111,38.0
G087112,66.0
G087113,60.0
G087114,54.0
G087115,46.0
G087116,37.0
G087117,65.0
G087118,42.0
G087119,43.0
G087120,46.0
G087121,36.0
G087122,42.0
G087123,51.0
G087124,65.0
G087125,51.0
G087126,41.0
G087127,29.0
G087128,76.0
G087129,35.0
G087130,25.0
G087131,33.0
G087132,40.0
G087133,72.0
G087134,39.0
G087135,43.0
G087136,56.0
G087137,54.0
G087138,22.0
G087139,43.0
G087140,27.0
G087141,32.0
G087142,56.0
G087143,52.0
G087144,20.0
G087145,87.0
G087146,63.0
G087147,40.0
G087148,68.0
G087149,48.0
G087150,29.0
G087151,55.0
G087152,45.0
G087153,50.0
G087154,65.0
G087155,51.0
G087156,58.0
G087157,43.0
G087158,46.0
G087159,64.0
G087160,32.0
G087161,45.0
G087162,64.0
G087163,48.0
G087164,54.0
G087165,40.0
G087166,61.0
G087167,78.0
G087168,39.0
G087169,44.0
G087170,61.0
G087171,53.0
G087172,46.0
G087173,54.0
G087174,59.0
G087175,48.0
G087176,47.0
G087177,
G087178,40.0
G087179,75.0
G087180,65.0
G087181,62.0
G087182,64.0
G087183,64.0
G087184,56.0
G087185,49.0
G087186,52.0
G087187,31.0
G087188,48.0
G087189,60.0
G087190,18.0
G087191,54.0
G087192,44.0
G087193,37.0
G087194,37.0
G087195,61.0
G087196,67.0
G087197,37.0
G087198,57.0
G087199,47.0
G087200,35.0
G087201,72.0
G087202,18.0
G087203,51.0
G087204,24.0
G087205,25.0
G087206,48.0
G087207,50.0
G087208,53.0
G087209,24.0
G087210,50.0
G087211,55.0
G087212,32.0
G087213,38.0
G087214,34.0
G087215,56.0
G087216,70.0
G087217,54.0
G087218,43.0
G087219,71.0
G087220,47.0
G087221,49.0
G087222,38.0
G087223,65.0
G087224,63.0
G087225,75.0
G087226,74.0
G087227,27.0
G087228,37.0
G087229,
G087230,33.0
G087231,67.0
G087232,54.0
G087233,50.0
G087234,40.0
G087235,24.0
G087236,50.0
G087237,76.0
G087238,53.0
G087239,47.0
G087240,64.0
G087241,64.0
G087242,46.0
G087243,46.0
G087244,32.0
G087245,54.0
G087246,42.0
G087247,44.0
G087248,23.0
G087249,42.0
G087250,59.0
G087251,30.0
G087252,40.0
G087253,68.0
G087254,38.0
G087255,24.0
G087256,52.0
G087257,31.0
G087258,33.0
G087259,73.0
G087260,50.0
G087261,47.0
G087262,61.0
G087263,
G087264,61.0
G087265,61.0
G087266,36.0
G087267,47.0
G087268,56.0
G087269,51.0
G087270,
G087271,33.0
G087272,51.0
G087273,23.0
G087274,59.0
G087275,81.0
G087276,49.0
G087277,62.0
G087278,49.0
G087279,26.0
G087280,24.0
G087281,60.0
G087282,45.0
G087283,63.0
G087284,45.0
G087285,56.0
G087286,51.0
G087287,36.0
G087288,59.0
G087289,68.0
G087290,75.0
G087291,58.0
G087292,32.0
G087293,40.0
G087294,36.0
G087295,35.0
G087296,55.0
G087297,49.0
G087298,60.0
G087299,
G087300,41.0
G087301,43.0
G087302,75.0
G087303,51.0
G087304,53.0
G087305,33.0
G087306,49.0
G087307,57.0
G087308,53.0
G087309,48.0
G087310,62.0
G087311,44.0
G087312,27.0
G087313,56.0
G087314,36.0
G087315,41.0
G087316,54.0
G087317,59.0
G087318,41.0
G087319,63.0
G087320,40.0
G087321,47.0
G087322,41.0
G087323,50.0
G087324,53.0
G087325,54.0
G087326,52.0
G087327,51.0
G087328,56.0
G087329,18.0
G087330,45.0
G087331,43.0
G087332,19.0
G087333,18.0
G087334,37.0
G087335,26.0
G087336,59.0
G087337,42.0
G087338,38.0
G087339,44.0
G087340,43.0
G087341,43.0
G087342,64.0
G087343,41.0
G087344,38.0
G087345,24.0
G087346,49.0
G087347,63.0
G087348,75.0
G087349,60.0
G087350,57.0
G087351,33.0
G087352,31.0
G087353,54.0
G087354,59.0
G087355,68.0
G087356,22.0
G087357,41.0
G087358,49.0
G087359,41.0
G087360,52.0
G087361,61.0
G087362,39.0
G087363,29.0
G087364,18.0
G087365,29.0
G087366,41.0
G087367,29.0
G087368,55.0
G087369,54.0
G087370,35.0
G087371,36.0
G087372,53.0
G087373,44.0
G087374,43.0
G087375,40.0
G087376,56.0
G087377,54.0
G087378,65.0
G087379,49.0
G087380,35.0
G087381,55.0
G087382,25.0
G087383,36.0
G087384,39.0
G087385,58.0
G087386,38.0
G087387,70.0
G087388,52.0
G087389,30.0
G087390,66.0
G087391,35.0
G087392,54.0
G087393,46.0
G087394,53.0
G087395,63.0
G087396,68.0
G087397,21.0
G087398,56.0
G087399,42.0
G087400,55.0
G087401,53.0
G087402,44.0
G087403,45.0
G087404,28.0
G087405,52.0
G087406,47.0
